id_hcn,site,CIN_SEQ,REASON_CO_OPENED_DESC,DATE_OPENED
13288c,a,c,j,2016-07-06
9399,h,a,i,2021-12-04
908c,j,a,d,2015-10-02
8206c,d,c,f,2011-03-28
1620,i,j,e,2010-02-01
8527,f,h,d,2020-07-02
4393,g,b,e,2016-06-17
8149,a,h,j,2020-08-20
3803,e,a,d,2020-04-01
7839c,i,a,e,2020-10-01
14628c,g,b,g,2015-01-22
14361c,c,g,d,2022-02-17
5522,h,e,h,2019-06-22
9852c,i,f,a,2011-06-19
1493c,e,i,g,2011-07-14
2090c,f,b,f,2014-11-22
6754c,b,a,e,2017-11-19
7390,b,b,a,2018-04-05
10176c,h,h,g,2017-04-19
7180,h,a,a,2021-10-21
2140,i,c,e,2014-09-29
1683,e,b,c,2015-11-20
9531,h,i,a,2020-09-12
9416,g,e,g,2021-01-07
4763c,d,e,g,2012-03-05
11607c,a,a,c,2015-10-04
1431,e,e,g,2021-08-08
11805c,a,c,e,2011-01-23
6890,f,d,h,2011-04-17
7260c,j,i,e,2019-09-18
1236c,d,d,c,2017-05-05
9874c,i,h,e,2022-09-23
1933c,j,j,e,2018-06-18
1948,e,e,g,2019-07-05
843,b,h,e,2018-01-16
2601c,i,c,h,2017-05-20
5029c,a,c,j,2021-04-21
8332,i,d,a,2014-06-19
3234c,h,d,d,2011-03-17
6396,h,f,j,2014-03-05
9759,i,h,f,2016-09-05
96c,h,e,b,2013-10-01
5715c,b,b,j,2015-05-19
6326c,f,g,h,2013-02-06
10332c,i,a,g,2021-03-30
13072c,i,g,h,2016-03-03
363c,e,i,j,2012-05-22
2397c,j,h,j,2017-05-18
8603c,d,h,g,2017-12-19
1837c,g,c,a,2011-04-02
752c,e,b,e,2012-02-24
9694,c,g,f,2015-07-16
9602,c,b,f,2016-12-13
5721,f,h,b,2022-05-25
5440,e,b,a,2022-04-24
14186c,f,d,a,2018-05-01
14599c,j,e,a,2014-03-15
1823c,g,f,i,2014-03-26
2904,f,j,j,2010-03-13
4501c,b,e,h,2012-07-04
11774c,c,f,c,2011-04-13
2088,i,j,e,2013-05-29
9572,f,i,i,2022-01-10
580c,f,h,i,2015-02-22
9878c,g,j,c,2014-04-22
643,i,h,a,2012-03-10
2909,j,d,b,2012-01-18
10050c,i,f,b,2010-03-19
11650c,g,d,f,2011-01-12
2180,b,g,c,2011-04-16
157c,e,c,d,2020-08-31
3424,c,e,h,2012-03-17
7877c,j,h,c,2017-01-30
3834,d,a,i,2016-12-29
12001c,c,e,j,2016-10-19
2567,g,i,i,2017-03-07
3350,a,a,g,2010-09-28
7375,f,b,i,2015-07-02
3612c,f,c,i,2019-08-06
9889,h,g,i,2019-04-27
14465c,e,j,f,2020-07-08
2141c,e,f,i,2010-04-13
3222c,g,c,d,2011-05-25
7172c,f,a,d,2020-12-21
2424,d,f,i,2011-03-20
520c,j,a,h,2018-03-12
5750c,j,f,g,2021-03-30
3385,h,g,e,2013-01-30
3572,c,c,j,2021-02-26
10388c,d,e,h,2013-01-13
5084c,j,d,c,2016-05-14
6546c,d,j,h,2012-04-28
2822,j,g,f,2012-09-06
9969c,j,i,c,2021-12-24
1629,g,c,c,2010-08-15
2000c,h,b,b,2016-12-11
3373,c,d,d,2014-08-23
83,e,i,i,2010-08-08
10075c,d,i,h,2010-01-15
6356,c,b,h,2010-09-14
6773,i,h,i,2018-03-16
4721c,f,i,a,2014-01-07
8265,a,e,c,2022-06-05
5636,g,d,c,2011-08-03
5120,b,i,b,2020-12-04
9826,c,g,e,2015-02-16
9129,g,e,d,2015-01-30
9856c,i,j,i,2011-10-04
8945,c,c,h,2020-09-04
14465c,e,e,b,2015-07-17
2391c,e,j,i,2012-04-02
672,f,g,c,2011-01-24
10128c,b,a,a,2020-11-10
491,b,e,i,2010-07-18
4389,f,c,a,2012-04-28
3720c,e,i,g,2014-08-25
696c,g,b,d,2020-04-19
6368c,g,i,f,2014-06-18
3547,d,g,j,2013-11-03
14188c,a,f,f,2017-09-17
6474,e,j,a,2013-11-10
11185c,f,g,h,2020-01-14
7759c,c,d,a,2018-12-27
13559c,d,e,h,2011-06-15
5281,e,i,d,2020-07-18
2088c,e,g,c,2016-12-08
11044c,e,a,f,2013-09-06
9658,b,f,e,2019-04-11
6950,d,e,d,2020-06-16
9480,e,d,e,2014-04-09
12060c,b,b,a,2019-02-12
2660c,a,c,i,2015-01-17
7993c,e,g,c,2016-10-21
9328c,a,c,d,2021-09-17
7516,a,i,c,2013-04-15
6008c,c,d,c,2020-08-07
7705,a,c,g,2020-02-16
275c,g,c,j,2019-08-14
10836c,j,c,f,2015-05-06
4872,f,g,f,2019-02-12
14866c,c,e,a,2017-05-20
4254c,j,i,d,2018-02-02
9913,i,h,i,2013-08-16
9750c,a,b,a,2019-09-17
6479,e,e,j,2019-08-18
4855,i,e,h,2021-01-17
7485,g,d,j,2010-09-26
2229,h,f,g,2010-01-28
5724,f,b,i,2015-02-28
3975c,c,j,b,2012-12-01
8242,e,h,g,2018-03-03
795c,f,f,g,2021-11-16
2820c,c,d,a,2017-04-13
9236,a,e,b,2018-09-22
7453,g,e,h,2016-03-29
13897c,j,j,e,2012-08-27
13985c,i,c,d,2013-03-20
10736c,i,f,d,2019-05-11
5866c,e,d,i,2010-01-27
7458,g,e,a,2022-05-02
12534c,b,a,g,2017-10-05
4944,b,e,i,2020-08-25
5567c,h,g,j,2016-04-19
1524c,g,h,f,2020-08-21
14992c,d,f,g,2017-06-12
2584,g,i,c,2022-03-22
6399,e,i,d,2010-07-09
8851c,i,j,a,2011-03-12
9773,d,f,e,2011-01-30
2094c,g,g,b,2020-03-21
10372c,c,h,g,2012-07-19
6563,a,b,d,2010-11-02
6059c,d,f,b,2013-06-19
8668c,c,a,f,2013-06-20
2049,c,a,i,2011-06-07
4005,i,b,b,2013-12-09
11830c,h,i,g,2018-11-11
3526c,b,b,g,2010-03-14
3567,h,h,d,2015-12-15
8033,e,b,a,2022-03-18
12759c,g,g,f,2012-12-25
2582c,i,f,a,2016-03-29
976c,e,i,a,2019-07-16
8446,i,i,j,2010-04-24
14902c,c,c,d,2017-11-20
12636c,e,j,f,2012-03-31
1231,h,c,c,2018-07-03
7322,j,i,a,2010-09-01
3514,a,f,d,2021-03-04
5782,e,a,d,2010-07-04
14358c,d,f,c,2022-09-25
252c,e,f,d,2019-12-24
3044,c,i,i,2018-08-13
7026c,a,f,a,2022-08-15
19c,c,c,b,2022-07-21
14099c,d,c,h,2010-05-06
9276,j,g,c,2020-10-13
13932c,f,i,d,2011-04-30
14639c,b,b,a,2015-01-17
2701c,h,b,f,2016-02-27
3622c,f,f,g,2011-08-11
3243,h,d,f,2012-01-03
6780c,g,f,h,2010-07-02
5043c,d,b,j,2013-05-16
12156c,f,i,c,2011-07-05
7703c,d,c,a,2019-11-10
1758,a,j,b,2021-05-17
2760,a,f,g,2019-05-25
1869c,c,e,h,2019-11-29
14557c,c,b,h,2010-06-14
2675,j,f,e,2020-06-25
1373,b,i,g,2013-01-29
1847c,d,c,e,2010-01-23
11619c,j,a,g,2014-05-30
4661,d,b,g,2016-10-20
6772c,j,a,g,2014-10-21
3572c,b,a,e,2013-04-17
2097,j,e,i,2013-02-21
993c,b,i,h,2014-05-31
554c,f,h,c,2019-08-13
1689,i,a,j,2020-02-07
3562,c,b,e,2017-10-10
24c,b,i,h,2022-12-08
9843c,h,f,a,2018-09-21
9514c,j,i,f,2022-02-11
2098,f,d,g,2011-06-05
7974,c,g,a,2010-12-18
5742,e,b,e,2012-02-13
10055c,g,g,e,2012-10-03
1991c,i,c,h,2021-03-16
2609,c,j,i,2018-02-17
4792,c,c,f,2013-06-10
5357c,e,f,i,2022-05-07
1219,f,e,g,2018-04-14
1198c,d,j,f,2022-10-10
7708c,a,i,b,2018-02-22
8876,j,e,g,2019-12-15
4607c,a,i,g,2017-06-28
12890c,h,g,g,2018-07-14
5017c,d,g,e,2017-03-30
3036c,h,h,j,2020-02-09
7956c,c,c,b,2017-09-04
2649,j,e,e,2012-07-01
12221c,d,h,e,2011-04-27
2298c,a,a,j,2022-12-09
8985c,j,g,i,2016-03-26
1823c,j,h,g,2016-06-18
4811c,d,a,e,2020-02-24
8863,g,h,e,2021-07-25
7936c,e,d,a,2022-04-24
1998,d,c,b,2022-12-26
8118c,g,b,d,2021-10-08
3498,c,d,i,2011-09-03
9228,d,i,a,2017-05-21
4636c,c,h,d,2011-12-20
9002c,d,b,g,2022-08-23
3964,i,b,e,2019-10-17
1778c,b,b,a,2010-01-09
6196,f,j,f,2020-09-20
7438c,b,e,b,2020-09-23
9316,i,j,e,2017-04-11
732c,c,c,a,2012-07-02
3659c,g,h,e,2010-01-06
9772c,e,g,h,2021-12-09
6883c,e,e,d,2017-03-03
3257,j,h,g,2016-08-28
5920,f,a,h,2017-04-02
10616c,c,c,c,2013-12-16
5836,j,a,i,2012-10-14
14987c,e,e,e,2017-06-12
5123c,g,b,b,2022-02-02
7055,g,f,j,2012-08-11
9739c,i,h,c,2021-07-04
10314c,c,a,a,2018-06-30
1584c,f,j,i,2022-06-02
3295,b,i,g,2010-01-31
5905c,j,i,f,2017-11-08
7607,d,c,c,2011-11-06
10333c,h,c,g,2017-02-14
2073,a,e,f,2020-07-12
7323c,h,h,b,2019-01-20
948,e,g,e,2012-12-24
7980,a,c,i,2013-12-24
9083,e,g,h,2010-11-13
5415c,e,g,d,2016-10-17
7984,g,d,b,2014-03-12
4357c,a,h,d,2016-02-16
8011,f,c,g,2020-04-04
5118,c,i,j,2016-04-26
10004c,d,b,h,2020-08-29
2402,h,b,a,2019-10-08
13627c,c,i,f,2021-08-01
8912,h,c,c,2016-05-02
10545c,h,g,a,2019-02-28
3635,j,j,g,2013-10-27
8614,g,a,f,2013-11-28
4874,a,e,c,2017-03-05
790c,c,i,d,2019-08-19
1937,g,f,g,2010-02-04
8847,d,g,h,2019-04-27
9855,g,f,b,2013-12-18
5244c,j,d,b,2021-07-06
12790c,d,b,c,2016-03-06
14339c,e,c,e,2011-02-10
7033,j,d,g,2011-09-09
11049c,a,f,a,2014-03-25
2753,a,h,i,2015-11-27
10975c,b,g,h,2012-05-31
4496c,g,c,j,2010-06-11
264,i,e,c,2016-10-17
8316,g,c,h,2011-08-17
1194c,c,b,c,2021-02-22
14111c,h,d,i,2016-07-24
2461c,j,d,h,2016-01-15
12568c,b,g,j,2010-03-22
5240c,g,i,b,2019-02-08
12973c,a,d,j,2021-04-07
7068,a,a,d,2018-05-02
11051c,a,h,i,2012-11-12
6975c,g,b,c,2016-09-01
3915,j,d,a,2020-11-17
13837c,b,f,h,2012-02-16
931,e,f,h,2020-12-07
11001c,i,h,g,2020-07-12
3142c,d,i,f,2021-12-29
9968,j,h,a,2011-06-11
11400c,d,h,c,2020-08-18
4633,h,i,e,2020-11-17
3532c,a,e,b,2013-02-05
5174,a,f,d,2015-01-17
8522,i,d,b,2018-10-16
2156c,i,a,f,2014-06-30
3775c,e,a,f,2021-07-08
10768c,c,e,c,2021-02-24
4034,d,h,d,2020-11-16
5,a,e,a,2022-02-08
2566c,e,g,c,2011-09-21
10971c,h,b,c,2018-07-02
7869,d,d,j,2014-09-18
4897c,e,b,c,2022-10-12
882,e,i,c,2010-05-26
4715,c,j,i,2016-05-01
9063,i,e,g,2010-11-11
1895c,i,f,f,2017-08-18
10890c,d,j,a,2015-11-14
8481c,g,g,f,2017-07-04
13383c,a,b,d,2010-11-06
4693,h,i,h,2017-11-19
2425,j,e,d,2014-12-13
10035c,j,b,g,2014-06-06
7677,d,f,b,2019-01-18
10617c,f,g,e,2022-10-23
9171c,a,j,a,2017-09-07
10223c,i,h,j,2020-10-08
5248,g,i,j,2011-08-15
783c,e,c,j,2017-04-22
12242c,d,c,b,2014-03-08
3160,b,a,a,2017-05-20
6706c,i,d,j,2021-06-05
9984,d,f,g,2019-07-26
2645,e,h,c,2016-11-08
8733,e,a,g,2021-02-07
3645c,f,h,b,2011-01-26
3784,a,f,a,2017-08-20
9909c,b,a,c,2012-10-26
8838c,c,h,c,2022-11-22
6876,f,c,c,2014-12-08
37,a,i,i,2017-02-03
1239c,j,j,b,2022-02-27
9815c,g,j,f,2015-08-07
1739c,e,a,a,2019-04-09
13680c,f,j,b,2013-11-05
13615c,f,b,g,2012-05-13
3645c,b,i,a,2022-12-05
4145c,j,i,h,2017-03-07
717,f,h,a,2010-11-09
9375c,c,e,f,2013-05-12
3698c,i,d,b,2019-05-14
2488c,a,j,f,2021-06-29
4460,f,f,h,2014-10-09
3566,d,e,h,2017-08-15
5028,e,e,h,2010-04-26
7376,h,f,j,2015-01-12
1078c,f,i,d,2016-03-05
7651c,b,h,a,2012-04-24
6136,a,f,f,2017-08-17
3179,j,h,d,2020-10-29
2,c,j,i,2010-01-19
3023c,f,i,i,2011-01-26
6925c,c,f,d,2022-06-15
5222c,h,g,f,2021-03-16
8506,g,c,a,2016-01-09
2240c,d,a,e,2020-02-06
1300,f,j,h,2012-04-11
7869,c,c,e,2018-06-11
5218,b,e,d,2012-05-29
7273,e,b,h,2010-04-11
6479c,h,f,h,2013-03-02
8208c,g,a,i,2013-06-21
10630c,j,f,e,2019-08-19
7366,c,c,d,2020-05-18
9869,a,h,h,2017-06-19
3551,b,h,g,2015-04-16
8263,c,j,d,2015-10-09
13475c,i,c,j,2022-09-27
6319,e,j,a,2011-03-14
3615c,b,a,a,2011-04-08
7603,a,a,c,2012-04-04
12952c,d,d,f,2019-11-21
7245c,j,g,a,2019-04-07
6727,f,f,h,2012-02-26
1634c,c,g,g,2016-01-17
1371c,d,f,c,2021-12-25
7544,b,a,i,2020-12-27
5394c,f,i,i,2016-11-20
9667,f,b,f,2014-01-01
9844c,d,a,d,2015-01-04
2317,c,c,d,2011-06-09
2695,a,d,c,2015-06-26
1766c,d,h,g,2019-11-05
12315c,g,j,b,2010-06-16
4669c,h,g,e,2015-05-26
9625c,d,e,b,2018-01-19
3300,c,c,i,2022-04-13
11265c,j,d,i,2015-07-05
3356,f,h,i,2013-05-02
5801c,a,d,g,2010-09-19
7312c,j,f,j,2017-03-24
11769c,b,e,d,2020-12-01
12699c,i,c,b,2012-08-25
10005c,h,e,b,2014-09-05
10596c,b,g,d,2021-03-20
9309c,d,g,b,2018-08-06
6431,h,g,d,2020-06-04
5923c,h,c,c,2018-07-20
1528c,c,e,i,2012-07-31
8092c,i,c,a,2016-08-29
1178,g,j,d,2014-07-02
2947,c,d,f,2020-09-12
14954c,b,e,b,2010-02-23
13306c,d,h,j,2018-05-23
7559c,h,e,f,2010-06-12
12337c,e,f,i,2011-03-17
11121c,f,f,a,2019-03-04
7759,h,i,g,2011-09-22
6901,h,c,h,2011-09-24
10478c,e,b,j,2020-04-22
11003c,b,j,j,2019-09-24
8032,a,c,d,2011-05-26
13919c,e,f,d,2017-11-20
469c,i,c,j,2018-09-25
9294,e,a,b,2022-09-08
4178,h,h,i,2016-12-07
5907c,e,f,g,2013-01-26
10898c,e,e,f,2014-03-24
14660c,e,h,i,2018-12-04
14440c,a,e,h,2018-07-22
6222,b,h,d,2010-08-20
8340c,i,c,j,2021-06-10
3219,d,a,f,2012-03-25
287c,j,f,j,2022-09-04
1889,j,i,d,2014-07-30
4209c,h,h,d,2022-12-29
12433c,h,b,c,2010-12-16
5045,c,c,f,2016-03-26
649c,g,g,g,2016-03-02
5513,e,j,j,2015-02-01
12798c,h,i,d,2017-12-12
6550c,b,e,a,2017-11-02
10984c,h,h,i,2018-12-03
9587,h,a,j,2010-07-26
7058c,j,e,a,2017-08-25
10413c,j,g,c,2020-05-20
8749c,g,e,e,2013-02-22
7188c,e,h,d,2020-04-02
10536c,j,j,e,2021-05-31
3736c,j,a,a,2020-03-10
8375c,h,f,h,2021-07-05
9602c,g,c,i,2013-03-19
14307c,e,d,d,2018-04-25
3463,h,a,c,2021-09-06
13230c,j,e,a,2016-11-19
1197,j,e,g,2017-09-07
5041,g,d,e,2010-06-28
470c,d,d,h,2012-06-02
9322c,c,c,g,2022-01-30
5836,b,c,g,2021-02-07
6931,f,f,j,2021-05-09
4471,i,a,a,2012-05-18
6671c,j,g,i,2021-11-01
10488c,i,i,j,2020-05-18
422,d,j,h,2020-05-26
3637c,a,j,a,2010-05-08
8590c,a,e,d,2022-10-08
11468c,b,f,f,2018-11-19
3269c,i,e,d,2010-01-31
9377,e,j,e,2016-02-02
6545,d,b,e,2015-02-03
12277c,e,h,e,2011-06-27
11598c,g,e,i,2018-11-25
1208,f,i,e,2016-06-27
2360,i,f,d,2017-04-22
2100c,a,a,c,2013-05-22
7345,a,b,h,2020-04-18
8335,i,d,e,2010-03-15
4238c,g,g,e,2014-03-12
4061,i,b,i,2012-10-01
11214c,h,g,b,2021-01-17
13190c,d,d,a,2012-08-07
3458,c,a,e,2018-07-09
3572,i,i,d,2015-05-19
9051c,c,i,f,2019-05-06
5089c,e,h,h,2020-07-02
2413,a,a,f,2015-05-07
14354c,i,e,c,2019-11-16
1787,c,i,i,2021-12-02
9486c,b,h,e,2022-10-27
7891,h,e,f,2020-02-15
9834c,j,i,i,2011-09-05
12983c,a,c,a,2018-05-29
7422c,j,h,g,2014-04-20
1429c,d,e,h,2021-03-03
11642c,h,f,e,2017-11-10
8762,b,h,a,2010-12-27
1193c,g,i,e,2010-11-19
9752,d,b,h,2021-03-18
1281,b,e,a,2011-12-05
6017c,b,c,i,2015-08-06
6341c,i,j,f,2017-11-18
1443c,h,a,a,2013-09-05
10970c,c,c,a,2017-06-15
3760c,g,d,d,2013-01-07
4313c,b,h,h,2013-11-23
226c,a,d,h,2019-03-13
4668,a,j,f,2020-03-14
3316c,i,h,c,2011-03-29
3138c,d,e,h,2010-09-28
4668c,f,c,i,2019-10-25
276c,f,i,e,2010-12-03
9341c,f,g,j,2013-07-22
6678c,g,g,h,2015-08-23
8747c,c,c,j,2011-01-02
2010c,i,f,a,2017-02-27
143c,g,i,a,2011-06-26
14675c,c,g,d,2019-04-17
9426,c,c,g,2018-03-12
10519c,b,a,c,2020-11-26
12605c,j,j,a,2012-03-14
5490,h,c,e,2019-09-13
8693c,h,i,g,2015-01-01
803c,a,i,j,2010-12-04
4298c,e,a,g,2018-09-13
5623c,g,e,a,2019-03-04
2873,j,d,h,2018-12-12
1145,j,a,h,2022-03-21
1850,a,j,a,2016-05-10
955c,f,e,b,2017-06-20
10524c,i,d,h,2015-01-17
5302c,e,a,h,2012-08-13
5152,j,i,h,2018-07-15
7452c,h,i,a,2016-07-13
7348,d,i,i,2018-10-12
14573c,i,g,c,2010-06-20
1196c,e,g,g,2016-01-12
3816,h,a,h,2015-01-22
6230,e,i,b,2011-04-26
2480,g,c,d,2018-08-22
188,c,c,e,2017-06-22
2499,c,j,j,2015-06-09
9808,b,h,h,2013-01-26
4512,e,e,a,2010-04-30
4677c,f,f,b,2013-08-12
9082c,h,a,f,2013-11-24
4866,i,h,d,2014-11-13
6704,c,h,e,2019-03-15
1266,c,j,h,2015-05-15
2452c,b,c,d,2010-06-15
9161c,b,f,h,2011-03-04
8795c,h,j,j,2010-11-27
11801c,a,f,a,2018-03-07
6201,a,b,c,2016-09-09
8384c,e,g,j,2018-05-13
3536c,e,g,c,2017-07-17
9340,e,j,c,2016-11-16
6713,g,a,h,2014-07-16
3858,f,j,e,2022-07-23
2441c,d,g,h,2015-01-09
6624,i,b,g,2011-08-05
596,b,d,g,2019-11-12
11574c,f,g,g,2021-11-17
6234c,j,g,e,2014-09-17
9126,f,i,g,2022-05-20
8966,i,d,g,2016-08-04
6171,d,b,j,2019-09-09
7240c,j,j,j,2017-01-02
3672,f,b,d,2011-06-07
9958c,b,a,e,2019-01-27
3999,f,g,e,2017-01-20
193c,j,g,d,2016-05-31
1059c,g,c,g,2017-02-26
12287c,c,g,d,2018-04-08
7205c,g,b,e,2016-07-27
8913c,a,a,f,2010-04-10
7871c,e,j,g,2016-10-07
4020c,i,i,c,2010-06-07
822c,h,g,i,2015-03-25
4649,i,j,i,2011-03-07
10816c,f,h,c,2011-05-17
7133c,a,a,j,2014-10-22
10801c,c,d,f,2017-11-07
1843,c,a,d,2010-05-16
845,b,f,h,2013-03-11
14685c,g,c,g,2011-04-07
6770,f,i,d,2015-03-01
3364c,e,c,f,2013-12-08
1362,b,j,j,2016-06-19
2184c,i,a,d,2021-03-14
7538c,j,c,j,2021-06-02
6357c,b,a,e,2019-02-25
7813,f,a,i,2022-02-27
11347c,h,b,e,2010-04-10
777,i,e,i,2017-04-06
8249c,e,e,j,2021-12-27
1351c,b,a,e,2019-02-23
10494c,i,g,d,2022-03-12
1330,f,d,c,2018-07-02
9064c,a,h,b,2019-07-21
1170,g,j,d,2021-11-29
8856c,e,g,i,2022-11-15
6445c,b,a,h,2014-12-24
13742c,j,f,j,2014-01-30
11725c,b,h,g,2018-12-16
9853,j,e,b,2021-12-16
3198c,a,i,e,2017-03-21
6080c,i,f,a,2012-12-18
10696c,i,g,a,2015-12-30
7746,h,e,j,2016-02-07
7566,b,h,c,2011-03-26
4093c,c,d,e,2011-06-12
8759c,i,g,i,2020-09-20
5134,h,c,a,2018-07-11
2647,i,a,f,2012-11-22
5618c,j,d,b,2010-12-27
8824,i,g,b,2016-08-26
6719,g,i,f,2020-04-02
13841c,g,e,g,2019-10-19
1631,e,c,a,2010-12-31
10774c,i,c,d,2022-09-13
10937c,b,c,f,2014-10-10
7183c,g,c,f,2012-11-25
826c,f,g,a,2015-10-14
2821,f,g,h,2012-12-27
8985,e,e,g,2018-09-03
9119c,j,i,b,2013-09-05
7694c,c,j,e,2017-04-23
4567c,j,j,a,2022-08-20
8918c,f,i,h,2010-06-07
8316c,g,f,b,2016-12-21
2135c,j,h,a,2013-09-04
3925c,j,c,j,2016-12-30
2542,h,i,e,2021-07-08
1250c,f,g,h,2010-10-07
7547,c,b,i,2022-12-12
9921c,f,j,b,2022-08-23
1490c,h,h,g,2010-04-11
13260c,c,d,g,2019-04-06
9709,f,h,c,2020-07-18
3631c,h,h,b,2014-07-27
3014c,b,e,b,2015-01-27
10877c,e,g,f,2019-01-30
5114,c,j,g,2018-02-04
13961c,a,i,g,2022-08-05
5684c,f,f,g,2021-03-27
4202,b,i,c,2021-05-10
7714c,b,f,h,2017-06-23
9936c,h,e,c,2018-01-02
13140c,d,e,i,2011-07-16
13430c,i,a,g,2020-07-31
9523c,g,b,e,2020-12-11
1724,e,c,g,2019-12-27
6961c,j,i,h,2014-01-03
7343c,j,j,j,2012-08-24
6213,b,g,e,2021-06-13
7845c,e,a,i,2010-09-02
592,b,d,f,2021-06-24
404,h,i,h,2018-01-16
1408,h,h,i,2019-08-10
4283,c,g,c,2013-07-07
9662,b,g,d,2013-03-29
12605c,j,d,j,2014-03-02
315c,b,h,j,2018-06-05
9205,b,g,e,2012-09-03
4909c,a,b,h,2010-04-21
14389c,g,h,h,2016-05-10
597c,i,h,i,2011-09-17
11301c,d,g,e,2017-08-08
8063c,d,c,c,2018-03-30
993,d,f,b,2020-10-01
3927,h,g,g,2022-08-20
8478c,e,c,i,2020-12-17
2734c,i,c,h,2016-10-19
8462,f,i,j,2021-06-24
6880,h,d,b,2015-07-12
6436c,j,j,f,2011-03-27
1433c,a,j,h,2014-12-05
6105,i,j,f,2013-11-22
34c,d,h,c,2017-08-11
122c,e,b,f,2022-02-01
9933,b,i,g,2012-04-29
10957c,g,g,i,2014-07-22
8314,h,h,h,2019-04-24
7970,i,i,g,2010-05-22
13648c,i,g,g,2016-07-30
3352c,d,c,f,2010-12-28
7966c,b,f,d,2021-06-04
2815c,d,f,g,2013-04-05
3299,b,j,b,2012-08-09
6623,e,b,a,2021-03-21
12736c,d,f,i,2019-03-14
1118,e,i,c,2021-03-21
5471c,b,h,j,2013-05-25
794c,d,d,b,2014-09-24
5957,g,j,e,2016-04-29
4205,d,j,a,2022-08-18
10296c,h,g,c,2020-04-27
8313c,e,d,d,2010-07-12
8835c,d,a,a,2021-11-11
6372,c,i,i,2012-02-19
11455c,j,e,c,2013-03-26
4751c,j,c,d,2021-11-18
1994,e,c,e,2010-07-16
708,e,h,j,2020-09-26
4885c,j,d,j,2010-05-24
8422c,c,b,i,2018-08-21
7170,h,d,f,2011-09-08
5862,h,d,b,2021-04-09
2359,d,j,e,2021-03-22
9606c,j,b,i,2014-08-16
2055,a,j,i,2013-09-12
1808c,g,e,c,2019-05-15
14125c,f,b,d,2019-06-10
14233c,c,f,b,2014-06-09
3605,e,b,i,2018-01-10
6681,a,e,e,2011-10-01
281,f,h,g,2011-07-26
11940c,f,i,h,2017-10-12
9030,h,d,b,2016-04-28
1053c,a,e,g,2015-05-24
676,j,g,d,2014-01-21
4171,h,i,e,2016-08-14
2522c,e,d,i,2022-06-23
5110,i,g,i,2021-03-07
9499,b,d,e,2019-04-24
6244c,f,j,f,2017-09-14
4568,f,f,j,2019-06-16
9573,d,h,g,2013-07-04
4930c,c,j,a,2010-08-04
8362,d,f,f,2017-09-11
13670c,d,j,g,2020-06-20
13373c,b,f,g,2011-11-17
2756c,d,j,g,2016-06-30
3603,h,i,g,2022-02-27
2845,e,i,g,2019-05-08
4542c,j,d,i,2016-01-21
4203,h,j,g,2016-08-20
1040c,a,h,h,2019-11-03
5917c,c,c,f,2015-03-07
13104c,c,a,b,2020-12-26
924,i,a,g,2017-06-27
4791,g,h,i,2012-08-27
785c,b,f,e,2018-04-04
5537,a,c,b,2011-02-19
12646c,b,f,g,2016-07-11
5185,g,h,c,2010-10-28
4816c,f,d,e,2019-07-08
4973,g,d,e,2011-04-20
6335c,b,g,e,2012-07-02
10777c,f,a,f,2016-11-07
1139,b,a,c,2015-11-17
5096c,j,h,b,2011-10-01
5136,b,e,d,2011-06-16
10615c,i,g,h,2012-09-24
3775,e,g,g,2011-05-23
2661c,e,f,b,2010-01-19
5168,a,f,i,2011-04-11
8274c,e,i,d,2017-05-25
2574,b,c,j,2015-07-17
10450c,j,e,c,2019-08-17
4372,e,d,g,2022-03-10
11594c,i,e,a,2021-01-11
14271c,f,a,g,2013-08-24
2944,d,f,h,2022-12-27
7278c,e,g,e,2020-10-03
6379,f,f,j,2014-06-15
8897c,j,e,c,2022-08-03
2059c,b,g,c,2017-04-22
12837c,j,g,a,2022-05-21
1383,j,e,i,2010-05-14
5914c,g,i,a,2016-09-13
1790,f,g,f,2012-12-25
6009,h,f,d,2014-03-09
8584c,i,i,f,2016-04-12
6652,g,g,f,2017-10-25
8251c,e,j,f,2015-01-10
6988,j,f,e,2012-09-03
2724,h,j,f,2011-01-01
8186c,i,a,a,2010-05-20
8174,h,b,b,2012-04-30
671,c,a,b,2020-06-22
3218,h,d,e,2014-07-08
9271c,c,f,f,2013-02-19
11459c,i,a,g,2014-10-21
5728c,c,a,i,2017-04-20
13869c,b,e,i,2015-09-28
11577c,c,h,f,2011-08-08
10140c,i,f,c,2022-07-23
5341c,h,j,i,2019-10-17
7433c,b,j,d,2014-01-12
8048,b,e,a,2012-09-21
11407c,g,c,j,2017-12-11
781c,e,f,i,2015-12-20
7466,g,d,a,2010-12-04
3275c,d,a,b,2015-05-04
8164,c,d,d,2018-04-12
1642c,e,c,c,2019-12-22
5676,j,h,h,2010-10-31
6469c,h,f,c,2021-05-14
13910c,e,h,a,2012-09-17
10423c,d,b,f,2010-01-18
10813c,b,c,j,2018-07-29
7147,j,h,h,2020-06-23
18,g,i,h,2012-07-25
12262c,b,e,d,2014-11-30
6508c,i,e,g,2019-06-10
661c,a,b,g,2022-08-25
9065,a,e,f,2020-04-10
481c,j,f,f,2018-11-08
6209,e,b,j,2013-05-02
6090c,i,e,b,2014-06-04
11959c,c,d,j,2022-08-20
604,b,d,j,2021-01-24
8670c,e,e,d,2022-02-09
1826,a,h,j,2013-11-10
7788,f,h,e,2019-11-14
130c,e,g,i,2022-04-23
